Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Tim Hortons,CAFÉ,,,941 Progress Road M1B5Z6,Coffee and Tea,13.0,Scarborough
Classic Chinese Cuisine,QUICK BITES,,,"Silver Star, 633 Silver Star Boulevard, Scarborough","Northern Chinese, Chinese",15.0,Scarborough
Asian Core,QUICK BITES,,,"80 Ellesmere Road, Scarborough M1R 4C2",Filipino,15.0,Scarborough
Jolly's Grill In,QUICK BITES,,,"2300 Lawrence Avenue East, Scarborough M1P 2K9",Filipino,,Scarborough
Sunny Sports Bar,BAR,,,"4190 Kingston Road, Scarborough",Drinks Only,40.0,Scarborough
5 Star Pizza,QUICK BITES,,,2879 Lawrence Street East,Pizza,25.0,Scarborough
Chill,CAFÉ,,,"26 Lee Center Drive,Scarborough M1H 3H8",Asian,10.0,Scarborough
Wendy's Trinbago Flavours,QUICK BITES,,,"4190 Kingston Road, Unit 6, Scarborough","West Indian, Caribbean",,Scarborough
Paameer Pizza & Wings,QUICK BITES,,,"3007 Sheppard Avenue East, Scarborough M1T 3J5",Pizza,10.0,Scarborough
Food Garden Restaurant,CASUAL DINING,,,"2522 Eglinton Avenue East, Scarborough","Chinese, West Indian, Asian",30.0,Scarborough
Spice It Up,CASUAL DINING,,,4352 Kingston Road M1E 2M8,"Fast Food, Jamaican",25.0,Scarborough
Goodies Noodle House,Other,,,"Dragon Centre, 23 Glen Watford Drive, Scarborough M1S 2B7","Chinese, Asian",15.0,Scarborough
Veerar,QUICK BITES,,,"5790 Sheppard Avenue East, Scarborough",Indian,35.0,Scarborough
Tandori,QUICK BITES,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5",Indian,35.0,Scarborough
Treats,CAFÉ,,,"UTSC, Student Centre, 1265 Military Trail, Scarborough","Cafe, Bakery",15.0,Scarborough
Kitty Campbellville Restaurant & Bar,BAR,,,"1055 Midland Avenue, Scarborough M1K4H2",Bar Food,,Scarborough
M.R. Burger,QUICK BITES,,,"5745 Finch Avenue East, Scarborough","Burger, Chinese",15.0,Scarborough
Caribbean Splash,QUICK BITES,,,"2414 Eglinton Avenue East, Scarborough M1K 2P3",Caribbean,30.0,Scarborough
Super Taste,QUICK BITES,,,"4465 Sheppard Avenue East, Scarborough M1S 4J9",Cantonese,,Scarborough
B & A Bakery,BAKERY,,,"1820 Ellesmere Road, Scarborough M1H 2V5",Bakery,10.0,Scarborough
Zara's Gourmet Kitchen,QUICK BITES,,,"2721 Markham Road, Scarborough",Indian,20.0,Scarborough
Lingan Cream House,QUICK BITES,,,"6055 Steeles Avenue, Scarborough M1V 5P6","Ice Cream, Sri Lankan, South Indian, Desserts",10.0,Scarborough
Moon Light Chinese Food,QUICK BITES,,,"2871 Kingston Road, Scarborough",Chinese,30.0,Scarborough
Times,QUICK BITES,,,"3230 Eglinton Avenue East, Scarborough","Caribbean, West Indian",25.0,Scarborough
Manna,QUICK BITES,,,"1901 Ellesmere Road, Scarborough M1H 2W5",Sri Lankan,20.0,Scarborough
Iyappaa Sweets & Snacks,DESSERT PARLOR,,,"2721 Markham Road, Scarborough","Desserts, Indian",20.0,Scarborough
Mr Beans Coffee,CAFÉ,,,"5550 Lawrence Avenue, Scarborough M1C 3B2",Cafe,20.0,Scarborough
Mendoza's Bakery,BAKERY,,,"1071 Danforth Road, Scarborough","Bakery, Filipino",10.0,Scarborough
Shirin Mahal,BAKERY,,,"5651 Steeles Avenue East, Scarborough","Bakery, Pakistani",15.0,Scarborough
Karl's Sports Bar & Grill,BAR,,,"4528 Kingston Road, Toronto M1E 2N8",American,55.0,Scarborough
New Korea Restaurant,QUICK BITES,,,"5661 Steeles Avenue East, Inside T&T Supermarket, Scarborough","Fast Food, Korean, Asian",20.0,Scarborough
New May Hong Yuen BBQ,QUICK BITES,,,"250 Alton Towers Circle, Unit B1, Scarborough M1V 5P5",Cantonese,20.0,Scarborough
Jace Pinoy 2,Other,,,"Oriental Centre, 4438 Sheppard Avenue East, Scarborough M1S 1V2",Filipino,15.0,Scarborough
Karla's Roadhouse,BAR,,,"4630 Kingston Road, Scarborough",Bar Food,,Scarborough
Addis Cafe,CAFÉ,,,"3200 Danforth Avenue, Scarborough",Cafe,20.0,Scarborough
Hell's Kitchen Bistro,CASUAL DINING,,,"516 Danforth Road, Scarborough",Canadian,,Scarborough
G's Chill & Grill,BAR,,,"2528 Eglinton Avenue East, Scarborough","Caribbean, Grill",40.0,Scarborough
Scarborough,Other,,,CUISINES:,Indian,15.0,Scarborough
Cinnamon Garden,CASUAL DINING,,,"5633 Finch Avenue East, Scarborough","Sri Lankan, Indian",35.0,Scarborough
Bombay Zone,QUICK BITES,,,"2030 Ellesmere Road Unit 3, Scarborough M1H 2V6",Indian,15.0,Scarborough
Sports Cafe Champions,BAR,,,"2839 Eglinton Avenue, Scarborough",Bar Food,50.0,Scarborough
Bismillah Pizza,QUICK BITES,,,3160 Eglinton Avenue East,"Pizza, Fast Food",25.0,Scarborough
Basir Azizi Bakery,BAKERY,,,"553 Markham Road, Scarborough","Bakery, Middle Eastern",15.0,Scarborough
Sun View Bakery,BAKERY,,,"Oriental Centre, 4438 Sheppard Avenue East, Scarborough M1S 5J3","Bakery, Chinese",,Scarborough
5 Spice Dining,CASUAL DINING,,,"2826 Markham Road, Toronto, ON M1X 1E6",Asian,25.0,Scarborough
Kilt Pub,BAR,,,"371 Old Kingston Road, Scarborough M1C 1B7",Bar Food,60.0,Scarborough
But 'N' Ben Butchers,BAKERY,,,"1601 Ellesmere Road, Scarborough M1P 2Y3","Deli, Bakery",15.0,Scarborough
Yum Yum,Other,,,"Oriental Centre, 4438 Sheppard Avenue East, Scarborough M1S 1V2",Cantonese,25.0,Scarborough
Sea town Restaurant,CASUAL DINING,,,"2372 Eglinton Avenue East, Scarborough M1K 2P3","West Indian, Chinese",40.0,Scarborough
Happy Time Barney's,BAR,,,"3855 Lawrence Avenue, Scarborough",Bar Food,35.0,Scarborough
Tropical Breeze,QUICK BITES,,,"1375 Danforth Road, Scarborough","Caribbean, Fast Food",30.0,Scarborough
Sooo Good,QUICK BITES,,,"3547 St. Clair Avenue East, Scarborough","Fast Food, Fish and Chips",20.0,Scarborough
Wai Yu Lau,CASUAL DINING,,,"Scarborough Village Mall, Unit 7, 3290 Midland Avenue, Scarborough","Cantonese, Chinese, Asian",30.0,Scarborough
Winnie's Filipino Fast Food,QUICK BITES,,,"Cedar Heights Plaza, 699 Markham Road, Scarborough M1H 2A4",Filipino,30.0,Scarborough
Cece Sushi,QUICK BITES,,,"3307 Sheppard Avenue East, Scarborough M1T 3K2","Sushi, Japanese",15.0,Scarborough
Jolly Tops Restaurant,QUICK BITES,,,"1071 Danforth Road, Scarborough","Filipino, Canadian",15.0,Scarborough
Taste of Heaven,QUICK BITES,,,"2551 Pharmacy Avenue, Scarborough M1W 1H9",Chinese,,Scarborough
Woburn Garden,CASUAL DINING,,,"1131 Markham Road, Scarborough M1H2Y5","Hakka Chinese, Asian",30.0,Scarborough
McGradies Tap & Grill,BAR,,,"2173 Victoria Park, Scarborough",Bar Food,30.0,Scarborough
Coco's Place,BAR,,,"2480 Eglinton Avenue, Scarborough",Bar Food,35.0,Scarborough
West Bank,BAR,,,"3439 St. Clair Avenue, Scarborough",Canadian,40.0,Scarborough
Roxy Lounge,CAFÉ,,,"1225 Kennedy Road, Scarborough",Cafe,,Scarborough
Timothy's,CAFÉ,,,"Scarborough Town Centre, First Floor, 300 Borough Drive , Scarborough M1P 4P5",Cafe,25.0,Scarborough
Qin's Place,CASUAL DINING,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 3Z9",Chinese,30.0,Scarborough
Kung Fu Chop Chop,QUICK BITES,,,"4002 Sheppard Avenue East, Scarborough M1S 4R5","Chinese, Fast Food",25.0,Scarborough
Gold Bowl Asian Noodle Soup,CASUAL DINING,,,"4002 Sheppard Avenue East , Scarborough","Vietnamese, Japanese, Asian",25.0,Scarborough
Shalimar Sweets & Samosa,CASUAL DINING,,,"2231 Victoria Park, Scarborough",Pakistani,,Scarborough
Papa John's Pizza,FAST CASUAL,,,4630 Kingston Road,"Fast Food, Italian",25.0,Scarborough
Arafat Halal Pizza & Kabob House,QUICK BITES,,,"2655 Lawrence Avenue East, Scarborough","Pizza, Middle Eastern, Fast Food",25.0,Scarborough
New Dynasty Bakery,BAKERY,,,"4002 Sheppard Avenue East, Scarborough M1S 4R5",Bakery,10.0,Scarborough
Abbirami,QUICK BITES,,,"2619 Eglinton Avenue East, Scarborough",Sri Lankan,20.0,Scarborough
Greco Xpress,QUICK BITES,,,"30 Dean Park Road, Scarborough","Pizza, Fast Food",30.0,Scarborough
Honey Tea H.K.,QUICK BITES,,,"Silver Star, 633 Silver Star Boulevard, Scarborough","Hong Kong Style, Chinese, Asian",20.0,Scarborough
Mughal Foods,CASUAL DINING,,,"3315 Broadview Avenue, Scarborough",Bangladeshi,30.0,Scarborough
Cake House Bakery,BAKERY,,,"2300 Lawrence Avenue East, Scarborough M1P 2K9",Bakery,10.0,Scarborough
Millennium Restaurant & Bar,CASUAL DINING,,,"1067 Midland Avenue, Scarborough","Caribbean, Bar Food",35.0,Scarborough
Super Wok,QUICK BITES,,,"5661 Steeles Avenue East, Inside T&T Supermarket, Scarborough","Fast Food, Chinese, Asian",15.0,Scarborough
Lotus,QUICK BITES,,,"1960 Lawrence Avenue East, Scarborough",Arabian,25.0,Scarborough
Sooriyan,QUICK BITES,,,3863 Lawrence Avenue East,"Sri Lankan, South Indian",25.0,Scarborough
Hot Kung Fu Soup,QUICK BITES,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough","Chinese, Asian",25.0,Scarborough
Royal Crown Pizza & Chicken,QUICK BITES,,,"4915 Steeles Avenue East, Scarborough M1V 4Z3","Pizza, Fast Food",30.0,Scarborough
Coffee Break,CAFÉ,,,"28 Lee Center Drive,Scarborough M1H 3H8",Cafe,15.0,Scarborough
Rice Garden Restaurant,CASUAL DINING,,,"5532 Lawrence Avenue East, Scarborough M1C 5K4",Chinese,35.0,Scarborough
Osmow's,FAST CASUAL,,,"1746 Victoria Park Avenue, Scarborough, ON M1R 1S1",Mediterranean,20.0,Scarborough
Wok Wok Restaurant,CASUAL DINING,,,"2347 Kennedy Road, Unit 104/109, Scarborough M1T 3T8","Cantonese, Chinese, Asian",25.0,Scarborough
Winners,BAR,,,2181 Lawrence Avenue East,"Bar Food, American",20.0,Scarborough
Cafe Chez Helene,CAFÉ,,,"1437 Kingston Road, Scarborough","Cafe, French",15.0,Scarborough
Jolly's Cafe,CASUAL DINING,,,"2549 Warden Avenue, Scarborough M1W 2H7","Hong Kong Style, Chinese, Asian",25.0,Scarborough
Dbarkadz Filipino Cuisine,QUICK BITES,,,"1217 Ellesmere Road, Scarborough, ON M1P 2X8",Filipino,15.0,Scarborough
YunShang Rice Noodle,CASUAL DINING,,,"4186 Finch Ave E #32, Scarborough, ON M1S 3V1",Chinese,25.0,Scarborough
Nile Palace Cafe,QUICK BITES,,,"1950 Lawrence Avenue East, Scarborough M1R 2Y7",Middle Eastern,20.0,Scarborough
Mina Bakery,BAKERY,,,"80 Ellesmere Road, Scarborough","Middle Eastern, Bakery",10.0,Scarborough
DD Tea Shop,BEVERAGE SHOP,,,"5661 Steeles Avenue East, Inside T&T Supermarket, Scarborough","Beverages, Bubble Tea",10.0,Scarborough
Choice Fish & Chips,QUICK BITES,,,"1053 Midland Avenue, Scarborough M1K 4G8","Fish and Chips, Burger",30.0,Scarborough
Tang Home Style Lamb and Beef,CASUAL DINING,,,"3380 Midland Avenue, Scarborough","Northern Chinese, Chinese, Asian",40.0,Scarborough
Marissa's Place,QUICK BITES,,,"4524 Kingston Road, Scarborough M1E 2N8","Filipino, Jamaican",25.0,Scarborough
HJH Restaurant,CASUAL DINING,,,"3700 Midland Avenue, Unit 108, Scarborough","Northern Chinese, Chinese, Asian",25.0,Scarborough
Spicy Route,CASUAL DINING,,,"4419 Sheppard Avenue East, Scarborough","Chinese, Asian",35.0,Scarborough
Wuhan Heiya,QUICK BITES,,,"Sky City Shopping Mall, 3278 Midland Avenue, Scarborough",Chinese,15.0,Scarborough
Tang Papa,QUICK BITES,,,"Sky City Shopping Centre, 3272 Midland Avenue, Scarborough",Chinese,25.0,Scarborough
Pizza 4 Ever,QUICK BITES,,,"880 Ellesmere Road, Scarborough M1P2L8",Pizza,,Scarborough
Cheesesteak Revolution,QUICK BITES,,,"2088 Lawrence Avenue E, Scarborough M1R 2Z5","Sandwich, Fast Food",15.0,Scarborough
Tony & Claudia's,CAFÉ,,,"160 Fallingbrook Road, Scarborough","Cafe, Italian",30.0,Scarborough
World Famous Pizza,QUICK BITES,,,"1145 Morningside Avenue, Unit 40, Scarborough M1B","Pizza, Fast Food",25.0,Scarborough
Al-Mumtaz Super Market,QUICK BITES,,,"10 Tower Drive, Scarborough","Pizza, Middle Eastern",15.0,Scarborough
Polka European Deli,QUICK BITES,,,"3482 Lawerence Avenue East, Unit 105, Scarborough M1H 3E5","Deli, Bakery",,Scarborough
D'Pavilion,BAR,,,"3300 Lawrence Avenue East, Scarborough M1H 1A5","West Indian, Chinese",40.0,Scarborough
Bun King Bakery,BAKERY,,,"31 Lapsley Road, Scarborough",Bakery,10.0,Scarborough
Gibbos,QUICK BITES,,,"1872 Kennedy Road, Scarborough","West Indian, Fast Food",20.0,Scarborough
FV Foods,QUICK BITES,,,2085 Lawrence Avenue East,"Filipino, Bakery",20.0,Scarborough
Tiger BBQ,CASUAL DINING,,,"250 Alton Towers Circle, Scarborough, GTA M1V 5P5",Northern Chinese,20.0,Scarborough
Sunrise Pastries,QUICK BITES,,,"357 Pitfield Road, Scarborough M1S 3E5","Caribbean, Fast Food",10.0,Scarborough
Kanga Restaurant,QUICK BITES,,,"1179 Victoria Park Avenue, Scarborough M4B 2K5","Indian, Canadian",30.0,Scarborough
Golden Cake House Bakery,BAKERY,,,"Birchmount Plaza, 462 Birchmount Road, Scarborough","Bakery, Bubble Tea",15.0,Scarborough
Angie's Restaurant,BAR,,,"2647 Eglinton Avenue, Scarborough","Caribbean, Canadian",40.0,Scarborough
Scarborough,Other,,,CUISINES:,Fast Food,15.0,Scarborough
Ali Baba Cafe & Restaurant,CASUAL DINING,,,"880 Ellesmere Road, Scarborough M1P2L8",Middle Eastern,30.0,Scarborough
Ladan Pastry & Bakery,BAKERY,,,"2016 Lawrence Avenue E, Scarborough M1R 2Z1","Bakery, Iranian",15.0,Scarborough
Stonehouse,BAR,,,"1399 Kennedy Road, Scarborough",Grill,40.0,Scarborough
Delimark Cafe,CAFÉ,,,"2202 Eglinton Avenue East, Scarborough",Cafe,25.0,Scarborough
ShareTea,BEVERAGE SHOP,,,"3272 Midland Avenue, Unit B-117, Scarborough M1V 0C7","Bubble Tea, Beverages, Taiwanese",15.0,Scarborough
Cheers Fish & Chips,BAR,,,"1553 Kingston Road, Scarborough","Fish and Chips, British",40.0,Scarborough
Yah Man,QUICK BITES,,,"461 Pharmacy Avenue, Scarborough",Caribbean,30.0,Scarborough
Mr. Patty,BAKERY,,,"4286 Kingston Road, Scarborough M1E 2M8","Bakery, Caribbean",15.0,Scarborough
Chick n' Burger,QUICK BITES,,,2203 Kingston Road,"Burger, Fast Food",20.0,Scarborough
Island Sunset,BAR,,,"1139 Morningside Avenue, Unit 7, Scarborough","Bar Food, Caribbean",55.0,Scarborough
Greystone Bakery,DESSERT PARLOR,,,"6 Greystone Walk Drive, Scarborough","Bakery, Desserts, Chinese",15.0,Scarborough
Bento Box,QUICK BITES,,,"Woodside Square, Food Court, 1571 Sandhurst Circle, Scarborough M1V 1V2","Sushi, Japanese, Fast Food",25.0,Scarborough
Grilled Fish Chalet,CASUAL DINING,,,"4733 Steeles Avenue East, Scarborough M1V 4S5","Sichuan, Chinese",30.0,Scarborough
Panda,QUICK BITES,,,"Malvern Town Centre, Food Court, 31 Tapscott Road, Scarborough M1B 4Y7","Fast Food, Chinese",25.0,Scarborough
Nostos Bar & Grill,CASUAL DINING,,,"805 Brimley Road, Scarborough","Greek, Mediterranean",40.0,Scarborough
Hairoun Bakery,BAKERY,,,"2256 Birchmount Avenue, Scarborough","Bakery, West Indian",15.0,Scarborough
Poondy Bread Bakery,BAKERY,,,"723 Kennedy Road, Scarborough, GTA M1K2B7","Bakery, Indian",25.0,Scarborough
TabaQ Restaurant,CASUAL DINING,,,"50 Danforth Road, Scarborough","Pakistani, Indian",35.0,Scarborough
Max Bakery,BAKERY,,,"Scarborough Village Mall, 3300 Midland Avenue, Scarborough","Bakery, Chinese",20.0,Scarborough
Island Bakery,BAKERY,,,"3260 Eglinton Avenue East, Scarborough","Bakery, Sri Lankan",20.0,Scarborough
Friends Bar & Restaurant,BAR,,,"3095 Eglinton Avenue, Scarborough",Bar Food,50.0,Scarborough
Top Bread Bakery,BAKERY,,,"3011 Markham Road, Scarborough","Bakery, Indian",20.0,Scarborough
Anna Foods,QUICK BITES,,,"80 Nashdene Road, Scarborough","Sri Lankan, Indian",,Scarborough
Guang Zhou Fine Cuisine,Other,,,"Midtown Plaza, 4227 Sheppard Avenue East, Scarborough",Chinese,15.0,Scarborough
True Vibes Jerk,QUICK BITES,,,"2296 Eglinton Avenue East, Scarborough M1K 2M2",Caribbean,30.0,Scarborough
Scarborough Junction Sports Lounge,BAR,,,"464 Danforth Road, Scarborough",Bar Food,40.0,Scarborough
Shako's Grill & Kabab,QUICK BITES,,,1837 Lawrence Avenue East,Mediterranean,,Scarborough
Benazir Restaurant & Grill,CASUAL DINING,,,"2328 Kingston Road, Scarborough, ON M1N 1V2","Indian, Grill",25.0,Scarborough
Halal Pizza,QUICK BITES,,,"4830 Sheppard Avenue East, Scarborough","Pizza, Fast Food",25.0,Scarborough
Max Cafe Bar & Grill,BAR,,,"1515 Birchmount Road, Scarborough",Bar Food,40.0,Scarborough
Pretzel Maker,QUICK BITES,,,"Scarborough Town Centre, First Floor, 300 Borough Drive, Scarborough M1P 4P5",Fast Food,10.0,Scarborough
OX Land Restaurant,CASUAL DINING,,,"4227 Sheppard Avenue East, Scarborough","Cantonese, Chinese, Asian",25.0,Scarborough
Shorebazaar Pizza & Wings,QUICK BITES,,,"2978 Eglinton Avenue East, Scarborough","Pizza, Middle Eastern",25.0,Scarborough
Ryderz,BAR,,,4286 Kingston Road,"Caribbean, West Indian",25.0,Scarborough
Blue Lagoon,BAR,,,"2532 Eglinton Avenue, Scarborough",Bar Food,50.0,Scarborough
Jackpot Pizza,Other,,,"Parkway Mall, Inside Mall, 85 Ellesmere Road, Scarborough M1R 4C1","Pizza, Fast Food",,Scarborough
Ayam Bakery,BAKERY,,,"3095 Eglinton Avenue East, Scarborough M1J 2E9",Bakery,15.0,Scarborough
Royal Bread Bakery,BAKERY,,,"3140 Eglinton Avenue, Scarborough",Bakery,15.0,Scarborough
Muffins Coffee Caffe,CAFÉ,,,"2677 Eglinton Avenue East, Scarborough",Cafe,20.0,Scarborough
Mr. Zee's,BAR,,,"1523 Birchmount Road, Scarborough",Drinks Only,40.0,Scarborough
Grape Vine Bakery,BAKERY,,,"3601 Victoria Park Avenue, Scarborough","Bakery, Chinese",10.0,Scarborough
Jiangnant,BEVERAGE SHOP,,,"Sky City Shopping Centre, 3262 Midland Avenue, Scarborough","Beverages, Chinese",25.0,Scarborough
Noodle Station,CASUAL DINING,,,"2347 Kennedy Road, Scarborough M1T 3T8","Northern Chinese, Chinese, Asian",20.0,Scarborough
Sam May BBQ,Other,,,"8 Glen Watford Drive, Scarborough M1S 2C1",Cantonese,,Scarborough
Salon Du Cafe,CAFÉ,,,"136 Orton Park Road, Scarborough M1G 0A1","Cafe, Sandwich",20.0,Scarborough
Kottu Kadai,CASUAL DINING,,,3351 Markham Road M1X 0A6,Sri Lankan,,Scarborough
Fruit Jungle,Other,,,"Splendid China Tower, Food Court, 4275 Steeles Avenue East, Scarborough M1V 4S5","Asian, Bubble Tea",20.0,Scarborough
Tim Hortons,CAFÉ,,,3101 Victoria Park Avenue,Cafe,20.0,Scarborough
Mr Pizza,QUICK BITES,,,"2879 Lawrence Avenue East, Scarborough","Pizza, Fast Food",25.0,Scarborough
Java Diner,QUICK BITES,,,"1570 Midland Avenue, Scarborough","Breakfast, Burger",20.0,Scarborough
Arza Pizza & Wings,QUICK BITES,,,"707 Kennedy Road, Scarborough","Pizza, Fast Food",25.0,Scarborough
Bai Yun Meishi,QUICK BITES,,,"3833 Midland Avenue, Scarborough","Cantonese, Chinese, Asian",20.0,Scarborough
Oxford Pub & Restaurant,BAR,,,"2691 Eglinton Avenue East, Scarborough",Bar Food,50.0,Scarborough
Lakeview Tavern,CASUAL DINING,,,"1402 Kingston Road, Scarborough",Bar Food,40.0,Scarborough
Asian Fusion,QUICK BITES,,,"Agincourt Mall, 3850 Sheppard Avenue East, Scarborough M1T 3L4","Chinese, Asian",20.0,Scarborough
Tea Stop,BEVERAGE SHOP,,,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 5B8","Bubble Tea, Beverages",15.0,Scarborough
Lawrence Bar & Grill,BAR,,,"3420 Lawrence Avenue East, Scarborough M1H 1A9",Bar Food,,Scarborough
Uptown Fine Caribbean,QUICK BITES,,,"900 Progress Avenue,Scarborough M1H 2Z9",Caribbean,20.0,Scarborough
Eastern Bakery,QUICK BITES,,,"880 Ellesmere Road, Unit 3, Scarborough M1P 2W6",Bakery,,Scarborough
Green N' Sprouts,QUICK BITES,,,"1371 Neilson Road, Scarborough M1B 4Z8",Canadian,15.0,Scarborough
Mika Sushi,CASUAL DINING,,,"3307 Sheppard Avenue East, Scarborough, ON M1T 3K3",Sushi,45.0,Scarborough
Jade B.B.Q. House,QUICK BITES,,,"2950 Birchmount Road, Scarborough M1W 3G5","BBQ, Chinese",,Scarborough
Zoom,BAR,,,"2829 Eglinton Avenue East, Scarborough",Bar Food,50.0,Scarborough
Asian Kitchen,QUICK BITES,,,"Silver Star, 633 Silver Star Boulevard, Scarborough M1V 5N1","Chinese, Asian",20.0,Scarborough
Best Tasty BBQ,QUICK BITES,,,"8 Glen Watford Drive, Scarborough M1S 2C1",Cantonese,20.0,Scarborough
All Star Bar and Eatery,BAR,,,"4170 Kingston Road, Scarborough",Drinks Only,40.0,Scarborough
Paan Darbaar,QUICK BITES,,,"4810 Sheppard Avenue East, Scarborough, GTA M1S 4N6","Indian, Pakistani",15.0,Scarborough
Jaklynne's,QUICK BITES,,,"3430 Sheppard Avenue East, Scarborough M1T 3P4",Filipino,15.0,Scarborough
Toronto Shawarma,QUICK BITES,,,"292 Markham Road, Scarborough",Middle Eastern,,Scarborough
Sanabel Halal Meat - Contractor Sandwiches,QUICK BITES,,,"1331 Warden Avenue, Scarborough","Deli, Sandwich",,Scarborough
Drinkii,BEVERAGE SHOP,,,"5995 Steeles Avenue East, Inside Walmart, Scarborough M1V 5P6","Beverages, Bubble Tea",,Scarborough
Heroes,QUICK BITES,,,"2535 Pharmacy Avenue, Scarborough M1W 1H9",Indian,,Scarborough
Delicious Food,Other,,,"8 Glen Watford Drive, Scarborough M1S 2V1",Chinese,,Scarborough
Fukuoka Sushi,QUICK BITES,,,"108 Corporate Drive, Unit 17,Scarborough M1H 3H9",Sushi,40.0,Scarborough
Puff Samosa,QUICK BITES,,,"30 Bertrand Avenue, Unit A3, Scarborough M1L 2P5",Central Asian,25.0,Scarborough
Kin-Kin,BAKERY,,,"Malvern Town Centre, Ground Level, 31 Tapscott Road, Scarborough M1B 4Y7","Bakery, Chinese",10.0,Scarborough
The Mountain Grill & Juice Bar,CASUAL DINING,,,"2000 Lawrence Avenue East, Scarborough M1R 2Z1","Middle Eastern, Pizza",40.0,Scarborough
Karl Sports Bar And Grill,BAR,,,4528 Kingston Road M1E 2N8,American,,Scarborough
Old Neighbour Restaurant,CASUAL DINING,,,"25 Glen Watford Drive, Scarborough","Chinese, Asian",25.0,Scarborough
Alan's Filipino Restaurant,CASUAL DINING,,,"2655 Lawrence Avenue East, Scarborough, ON M1P 2S3","Asian, Fast Food, Filipino, Grill",25.0,Scarborough
Quesada Burritos & Tacos,CASUAL DINING,,,"900, Warden Avenue, Scarborough, ON M1L 4W6",Tex-Mex,15.0,Scarborough
Chick N Delish,QUICK BITES,,,"1027 Markham Road, Scarborough, ON M1H 2Y5",Fast Food,20.0,Scarborough
Fat Bastard Burrito,QUICK BITES,,,"095 Sheppard Avenue E Unit 15, Scarborough, ON M1S 4N8",Mexican,15.0,Scarborough
KINTON RAMEN,CASUAL DINING,,,"1 William Kitchen Rd a4, Scarborough, ON M1P 5B7","Japanese, Ramen",35.0,Scarborough
Tim Hortons,CAFÉ,,,2825 Markham Road,"Cafe, Donuts",20.0,Scarborough
Dairy Queen (Treat),DESSERT PARLOR,,,361a Old Finch Avenue,Ice Cream,15.0,Scarborough
Catering Club,QUICK BITES,,,"601 Milner Avenue, Scarborough M1B5X6",Cafe,20.0,Scarborough
Golden Lucky,CASUAL DINING,,,"5532 Lawrence Avenue, Scarborough","Chinese, Asian",30.0,Scarborough
Kera,QUICK BITES,,,"2038 Lawrence Avenue East, Scarborough M1R 2Z3","Sri Lankan, Indian",15.0,Scarborough
Fusia Asian Kitchen,QUICK BITES,,,"Eglinton Square, Food Court, 1 Eglinton Square",Chinese,25.0,Scarborough
Home Burger,CASUAL DINING,,,1 Centre Street,"Burger, American",20.0,Scarborough
Dubai Loungue,QUICK BITES,,,"1967 Lawrence Avenue East, Scarborough",Middle Eastern,25.0,Scarborough
Foodelicious,QUICK BITES,,,"5661 Steeles Avenue East, Scarborough","Fast Food, Chinese, Asian",15.0,Scarborough
Four S's Bar & Grill,BAR,,,"685 Kennedy Road, Scarborough M1K 2B8",Bar Food,35.0,Scarborough
Rincon Latino Restaurant,QUICK BITES,,,"1352 Kennedy Road, Scarborough",American,20.0,Scarborough
Bai Long Food,QUICK BITES,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough","Chinese, Asian",25.0,Scarborough
Mrs. Fields,DESSERT PARLOR,,,"Scarborough Town Centre, First Floor, 300 Borough Drive, Scarborough M1P 4P5",Desserts,15.0,Scarborough
Flavor Cuisine,Other,,,"8 Glen Watford Drive, Scarborough, GTA M1S 2B7",Cantonese,15.0,Scarborough
Better Kitchen,Other,,,"Oriental Centre, 4438 Sheppard Avenue East, Scarborough M1S 1V2","Chinese, Asian",25.0,Scarborough
Marissa's Place,CAFÉ,,,"4915 Steeles Avenue East, Scarborough","Filipino, Cafe",15.0,Scarborough
The Thirsty Penguin,CASUAL DINING,,,"159 Dynamic Drive, Inside Canlan Ice Sports, Scarborough M1V 5L8","Bar Food, American",50.0,Scarborough
Fresh Juice,BEVERAGE SHOP,,,"4002 Sheppard Avenue East, Scarborough M1S 4R5",Bubble Tea,10.0,Scarborough
Tasty Goods,BAKERY,,,"1105 Victoria Park Avenue, Scarborough","Bakery, Cafe",15.0,Scarborough
Twice The Deal Pizza & Wings,QUICK BITES,,,"3959 Lawrence Avenue East, Scarborough","Pizza, Fast Food",25.0,Scarborough
Coffee Coffee,QUICK BITES,,,"2677 Eglinton Avenue East, Scarborough",Cafe,20.0,Scarborough
Java Stop,CAFÉ,,,"3110 Ellesmere Road, Scarborough",Cafe,20.0,Scarborough
Chandra Mahal,QUICK BITES,,,1877 Lawrence Avenue East,Indian,20.0,Scarborough
Challal Pastries,BAKERY,,,"1960 Lawrence Avenue East, Scarborough M1R 2Z1","Bakery, Middle Eastern",20.0,Scarborough
Jacks Sportsbar,BAR,,,"1197 Birchmount Road, Scarborough",West Indian,40.0,Scarborough
Midland Pizza & Wings,QUICK BITES,,,"1053 Midland Avenue, Scarborough M1K 4G8","Pizza, Fast Food",25.0,Scarborough
